scenario,rep,r2
14,18,0.32488367493899684
14,19,0.28743365400785054
14,2,0.2961232388873218
14,20,0.32861722315076136
14,21,0.4105752626940969
14,22,0.3584586641926994
14,23,0.4261323103296612
14,24,0.284677202208346
14,25,0.33788637938608573
14,26,0.42612148837985353
14,27,0.30202706236015786
14,28,0.35880691809736337
14,29,0.34435490954353076
14,3,0.38630140851559586
14,30,0.3086667422673153
14,31,0.14780249109271337
14,32,0.21133519925829644
14,33,0.4770380157371351
14,34,0.09891507464892046
14,35,0.5107408431045334
14,36,0.3030209067815462
14,37,0.3120132698277101
14,38,0.3802146232651283
14,39,0.5169255956080968
14,4,0.33289075720352485
14,40,0.40048586307015954
14,41,0.26621023902383745
14,42,0.13491401623219376
14,43,0.33733576751534716
14,44,0.4160392429706553
14,45,0.2509665448849295
14,46,0.2840164966327296
14,47,0.36612312142536446
14,48,0.25016712762224064
14,49,0.465105001857895
14,5,0.4561444870017504
14,50,0.5208930237892817
14,51,0.2447444418873283
14,52,0.21172782235765203
14,53,0.29276719482217306
14,54,0.3451010152061134
14,55,0.19580053065171235
14,56,0.4045209401748391
14,57,0.5341996700801265
14,58,0.2845896014592325
14,59,0.28239667498496435
14,6,0.21274811656812875
14,60,0.26587402337645455
14,61,0.2872861468505831
14,62,0.18227580654928152
14,63,0.39181572393391995
14,64,0.3031049598556382
14,65,0.2707914378798151
14,66,0.3830963735538206
14,67,0.2039714660811137
14,68,0.3295453738943922
14,69,0.11560865041326278
14,7,0.624367767283799
14,70,0.2573305046857983
14,71,0.2042180372271465
14,72,0.22570350952095258
14,73,0.30087105381430496
14,74,0.3212608450079126
14,75,0.09082118167706496
14,76,0.10114129540222154
14,77,0.10834027081695846
14,78,0.175034699386387
14,79,0.4253852662926288
14,8,0.2944815906104929
14,80,0.47674475087575224
14,81,0.3104917075747594
14,82,0.25748751125672964
14,83,0.2899354373613934
14,84,0.3287588261488334
14,85,0.19449539820878492
14,86,0.41141582869993476
14,87,0.30042791290513976
14,88,0.04021247267680901
14,89,0.32232352231445394
14,9,0.3236296529685336
14,90,0.35994126361778783
14,91,0.4226645506226089
14,92,0.2935926838389212
14,93,0.45908031632317153
14,94,0.3213044406646417
14,95,0.38946941967568843
14,96,0.36826635634363075
14,97,0.33507457269184143
14,98,0.14666862799592736
14,99,0.4019010837373148
2,1,0.4295492719339013
2,10,0.6338698999488029
2,100,0.4385011707759518
2,11,0.07618227161740569
2,12,0.32648347379053616
2,13,0.2747661912475368
2,14,0.46452065295795214
2,15,0.3274682310750564
2,16,0.03860623222403783
2,17,0.42772097413167415
2,18,0.1917173937858673
2,19,0.17323863084274926
2,2,0.32549334799399016
2,20,0.2117268664673398
2,21,0.3674630455326184
2,22,0.12422141713273471
2,23,0.45843111253696506
2,24,0.35013948979462567
2,25,0.2017212315482578
2,26,0.2564767814841486
2,27,0.327651574027258
2,28,0.44242649775839527
2,29,0.25617153422999545
2,3,0.3119517529491445
2,30,0.31654896141228217
2,31,0.2634115670904302
2,32,0.22364874733634596
2,33,0.15932997437943433
2,34,0.07212989865590382
2,35,0.32344636448908987
2,36,0.21307633350283853
2,37,0.18829186296136965
2,38,0.13806781335617155
2,39,0.3985327645559379
2,4,0.4637515315771696
2,40,0.4700216624369309
2,41,0.10462078893035956
2,42,0.37896597856251735
2,43,0.41969505752431263
2,44,0.34515384314159114
2,45,0.1765134261986582
2,46,0.09171533636350775
2,47,0.3244017447050573
2,48,0.27292637649326007
2,49,0.33347676669920145
2,5,0.5184691039693787
2,50,0.38479953239261444
2,51,0.544832553708008
2,52,0.5664504069033653
2,53,0.37291952378933463
2,54,0.48359720363068326
2,55,0.6260630650423511
2,56,0.4521548353508552
2,57,0.29739769570043234
2,58,0.32245763659196447
2,59,0.37956177050262074
2,6,0.3879563724279294
2,60,0.4757166413630261
2,61,0.4523981892842409
2,62,0.5509945339983107
2,63,0.35844575590372607
2,64,0.3877096605546828
2,65,0.42513076711280823
2,66,0.24009196219708911
2,67,0.1468866528351293
2,68,0.16620825636472047
2,69,0.6182256318068484
2,7,0.31687262316766696
2,70,0.46860529214459806
2,71,0.2818487507719026
2,72,0.3806534696249309
2,73,0.2577348730491606
2,74,0.3012863237918056
2,75,0.42093656344565034
2,76,0.4921137270101214
2,77,0.3165681915654567
2,78,0.17139189267298177
2,79,0.5569525550305985
2,8,0.4769680536295131
2,80,0.2744782906768934
2,81,0.12495944827504848
2,82,0.3522901965665172
2,83,0.5017457315661429
2,84,0.24016780442360303
2,85,0.29515849003243005
2,86,0.25846944197155586
2,87,0.2770591224513892
2,88,0.12146096165569051
2,89,0.17751863150194278
2,9,0.18098109900166717
2,90,0.32261670370808165
2,91,0.3704827949456702
2,92,0.13706265320233457
2,93,0.5010774983785913
2,94,0.3456005282014151
2,95,0.3250745655517585
2,96,0.25801583316092835
2,97,0.2847359241679406
2,98,0.21994311958446058
2,99,0.14071970438996723
4,1,0.21018207459657576
4,10,0.2804182588363661
4,100,0.2908195900784586
4,11,0.23137713004128474
4,12,0.2233469432788007
4,13,0.5278100505121872
4,14,0.1958345924047397
4,15,0.29891362317867953
4,16,0.24730933686935005
4,17,0.32555352624315254
4,18,0.3186938394264414
4,19,0.21241085336413246
4,2,0.4024497304886409
4,20,0.3381708467050089
4,21,0.08850938966833025
4,22,0.250906678419139
4,23,0.11984853409567231
4,24,0.2105993540105679
4,25,0.32257410373135537
4,26,0.23060745533308968
4,27,0.21943184233929725
4,28,0.3984110015192103
4,29,0.46255640173963547
4,3,0.2583765876317864
4,30,0.5021224056042581
4,31,0.44173053694317793
4,32,0.2990068153400314
4,33,0.48632108002812546
4,34,0.1889380068789388
4,35,0.27379680845381404
4,36,0.42796381770842234
4,37,0.14327154896847008
4,38,0.13170815252240728
4,39,0.44416256208669497
4,4,0.202681856010603
4,40,0.41771534908908814
4,41,0.17568353330239878
4,42,0.2125471222572808
4,43,0.33406564135450173
4,44,0.2577052375450363
4,45,0.2615448817414
4,46,0.274974754191403
4,47,0.26089619652960216
4,48,0.12548225659993825
4,49,0.18820801389424868
4,5,0.38453470520865485
